id,x,y,Fecha,year,evento,detalles,causa,perjuicio,zona,links_images
223,-71.24959,-40.12224,23/07/2022,2022,eventos naturales,inundacion y rebalse sobre puente,lluvia intensa,ninguno,acceso a ruca hue,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/eakmjbsg94n80i978ksgc15o3s/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kIhgP561Yz77Od8t38tSfbPRfwp1mkHEzY_a3qTIFS-Ik10FrUo97tr6f-iL1x0Va4cWTmD2Fbziv7rPltte-Qa_BMlWhp2EzBGMFaA3jzdHlMKYco3fO4wqE6MX0KCeH7y482hpfzoYXMOlQ2DX5549W3ytxtO3P2rgS9Xrj715sF2pdNkGF4L_s8t9hIU_E?session=0&fife
224,-71.36237,-40.21484,24/07/2022,2022,accidente vehicular,vehiculo dano mecanico,neumaticos rotos,ninguno,ruta 40,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/ji9mfr6kh4ds06im48g4cptl6o/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mIZkDz1YDsqJ50WTTuF4-Cw7vvsoYtSIcmbQazc0PsscYyaLyCT7b2NjVj7DQO14smC3rbKc6HakpEMQWaWQIU1vHoN3hEmxA7f4AO6A7_sd5zIsOFr86NPZvoy33qH5Jrvuf9tKkwIAiRcgN5KNLGuZX9BowPEkDPZj970Gzt4-986fE0dN-vU2wNJ-yuWFA?session=0&fife
225,-71.2515,-40.12537,22/07/2022,2022,accidente vehicular,autovuelco,desconocidas,persona lesioanada,ruta 40 vega maipu,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/vt1t4c7gm0h0p8uqtpf41a3kg8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mrr3rv18zkjK3osx7tqbRdrWBzTglPY0scIo9kq-jt__JFmLvH4AhzsVWcros1T8s3wFJHHXQg2eUBUniqGcYjdeRxZoRoZAXnwRcd_7KiC6DvRld4AXaThCf3m0IDvHuTTQNnMzf0wkkANOdJ53T2IfYi04FkXsewF7nJACGyBpHHkwv-tq1LppZXLnITBjs?session=0&fife
226,-71.33985,-40.14903,19/07/2022,2022,accidente personas,intoxicacion,moxido,personas lesioanadas,las orquideas 27,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/7a5b6e3e1o640edh2dmdh4rpv8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mMxjYx_Z2bspeFVHL_pXregZ34RULqghlzmDnFGDbUK6yxhuhE0T7RLg4dH8Kv7ZXhpzSTOERCLezJpwEK9Pra4ayB8mzQLZTzE6Qrb_5PwpIj4C1hPSJKMXYZKg7Ja3pyWUbiI1RVP6QKBPIxFKKfSsG5IIkcYaeCHEhsxdccMxMN6q9bqOx9f00M6AH4ZQ0?session=0&fife
227,-71.35244,-40.16718,16/07/2022,2022,accidente vehicular,desbarranco,desconocidas,materiales,camino arrayanes,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/lr2a5aihljv8oldnub8ofssij0/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kHJ-3CwvseIS7iGrCN-RZd48hsJcwoqPohh_Yqwz1mOW-G-oUmrCCxzXliodKd6vgGoEohGPyZhjQSZcrOa-fi4jBEw-ZRs4nidiI56W20U1yGoZoF0XwjxVf7mpjyea4PiPeqWZO_VKOWTshndqwtkJTiwbOae3iylkU8XZ8JC9uqhM1m_keMawqr-p5xGz0?session=0&fife
228,-71.35658,-40.21428,4/7/2022,2022,accidente vehicular,desbarranco de vehiculo,desconocidas,materiales,camino a chapelco,https://doc-0g-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/ui80gulmtbu2rubgkh9sm1cdb8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kRB5BhuWSqaosy-zexc_N-oVWj2aIHmefIE94WV-Bs3jylGnLxIJ9C9U14dukXpDOjJr4q5jsmT2dVjcVXKPt5BCbKtaONGoUSCFgZk_CrSH4DJmHTVt3urypFnGg8sPogK9LzyWIcMlod02BaSw8nLPSkoftCEjWQckPn9mLoPzkJMqDqANBg9pK4_ncItB6h?session=0&fife
229,-71.35271,-40.16764,8/5/2022,2022,accidente vehicular,desbarranco,desconocidas,materiales,camino arrayanes,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/hgslehnvv06jdmlo8n6lp6iljo/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9l0aCXK2hv21qLX3ElolNjb7lAVZGR7nxnA9y1fZEY_CJ8szIlCJIuhSdw3iSGcUtcd8NrFpVWbY4L2GAnfKSQKOagkHm3OBs7H_IlNJDgkFAreQRarmQQhdqC4jGC7in0PbF_EQrNMOeee7OqPru73JSMd6j38NmtxU4M7DxJ1WRW_VBv5WMyen4_wgCkpkMSU?session=0&fife
230,-71.3284,-40.15197,7/7/2022,2022,colision vehicular,choque frontal,desconocidas,materiales y personas lesionadas,subida de los andes,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/uqes9kmov5c2u8clgj654ppk14/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9n3UpeBw8ZOxdjo7tvu_atv8i6DLxpgYCA3lSw8nz0KuQShBkTp2Q4s5yyIemnSc8tfDWgk-qhh5yIKnWljXRtfosfgTX45S4I_MHmuiDSoTSXMVf2rU0-9kyWPh7Ku-YFUSJNoUWOGr9z631Z4v2MiArClQyMwR0CmnBrzB6S3NJ5vocgHyFQMZOcgx3_xM3k?session=0&fife
231,-71.39179,-40.17499,3/8/2022,2022,atropellamiento animales,colision vehiculo-animal,animales sueltos,persona lesionada,ruta 40 camino a catritre,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/2robu64nfp07uilral1uud439g/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nZflSYL2Bq3jHjhq2772NUud9ppQPHzt1AsCHIv-K-5OnICtFY338moyR0VivObTDt_Nutt2eZcmQPZQGi78E1uI5UjdgRC2WkeOtmV2iQA0n9Sq03oapR-xm5eOCI4Rl46XE3EhJMvWtzHrevphpJkCOsnWm2BB7wmussAKAKGZ0YNfAVlj6p8dwH-kQ5-ds?session=0&fife
232,-71.29067,-40.13491,5/7/2022,2022,accidente objetos materiales,caida de poste publico,desconocida,ninguno,vega san martin,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/65dk7jm9ng7a8fig9locnc0m84/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kHOagMQQ2Iw31xlVWvFoUWztJaH4O4Fo1KbB_HT2VVG2vhV7FnFYhjmV_oeAQCdchLrF9fMfQamunaHSplY24BBugvVP9WR-vN87Ausste5BT5wxM7XW1V6CiKqqZy1SeKs7g4hpsuKVK6EE2Xb7_MhOLLh55J9cAXJalzFSLvyK0Hgg7tyowInZ6NHB4MLKc?session=0&fife
233,-71.32803,-40.15177,4/7/2022,2022,atropellamiento de personas,atropello bicicleta,desconocidas,persona fallecida,subida de los andes,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/btangr7v6cmsaulch8l5m24m74/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9k0sWQfUtBEdcBLYrWlYtaSBy3EeQauJJj0XLEBg-6vTFpoN-WQW2tW-nPExZrPVlsSDsvhm8GY0tP4l4hlTl5kJ4FdI1jKC1ROgFRzxsgpgEKTV6kRorLB19QvFU2fyV3ti4mKlwcmMUU1cIXYUICVRAmpTRxBz_XTG6YMVfKdavTwgtdcB-lz8_WfEjsOkxI?session=0&fife
234,-71.30719,-40.10818,5/7/2022,2022,incendio viviendas,incendio vivienda,desconocidas,materiales,peÃƒÂ±on del lolog,https://doc-00-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/d754rktgf6n79p4cljs2fm3do8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9ky0kKyCTtXsCiTyO7G3OBs28H5LNsFp0nJT-mZxVJJj0HtDtysz79iDVZmzHp69zi_sawdGYcXQco5rxJdze5LPiGHwQ7Zsm39X_O8rzVpxDaoojRSR6JOupa3Q7cdJ3fAicz16KFaYxh0ouVZEu7IH-DhqWEhyM_3sXJOxVHCdncFEOHoAr3y_1Z1ugzpn5A?session=0&fife
235,-71.30766,-40.14627,1/6/2022,2022,incendio viviendas,incendio vivienda,desconocidas,materiales,chacra 4,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/h2jtqgcnr7urbel88pk95ijdic/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mwyE-Zp9zQ9F4CAgcXY8dDduY5dZFv5A_NCkW9DNG8fnheaw2NoWjkT9fAqR1kR_I3VO-FlJaCIQgO8y4BE9VaNyJE-9oyaKCriZ7r5E4l5kZxVYkxgtn5yoY0WUgIpVKFOrrvFWyRRcw9QApKkxkKpqs3TAPRZHJ6gl0jKQxbvE0OXGfM8tnno5bNLA73zak?session=0&fife
236,-71.39365,-40.18184,4/6/2022,2022,accidente vehicular,autovuelco,caida de nieve,materiales,ruta 40 entrada quila quina,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/f49ci4qhok9atd5ntmutu4ofek/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9khX4NMNRVkL9dTTaRInpR03HxySaLT_uCqACpYBWxVUP4x1Gp-tE6-wGyrkM0oenS0sIZC52fL6qzahSddoFt-YRNJYJXvHNYGLUbCfTQsSLB_NONQcxj87V7OWbkWzf7f_C3-ZSiEexJ8MBo47RZriS6_q6zRVcYehfXahTRHwxtwUZJVWuO1CjlXUG5Gozs?session=0&fife
237,-71.07739,-40.05749,9/6/2022,2022,atropellamiento animales,choque animal vehiculo,desconocidas,animal fallecido,ruta 40 puente quilquihue,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/9ivlk5cmj1s1mom75a67scd910/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lK2Skn3eNyXz65E3DtB0DYjZsjBdLUQINCEHt0-4Y9t3aRWJsNjcFJdsE2ZL_nQx2qF1aZTCXtWbJqKDdG88Bc3jDjb8DvpIUk04kSLmrrNybux0ipsmC60CRc-fsayV98r0kL-kt2lcq0mccAn7j3o3Ywt2-ND-gFGfHJsHx803Wr4R6hxfuvfLetn7MLM7s?session=0&fife
238,-71.30733,-40.1084,10/6/2022,2022,incendio viviendas,incendio vivienda,desconocidas,materiales,peÃƒÂ±on del lolog,https://doc-0g-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/taifofhp3pnenv5an78s4b80sc/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9ny5mSkTcq3DRrIqdrwNPV0ULfuNdT7lnw7Zd4gv7uFYMgSU1kztyPXJBI5yD6TViuz9lCAcpKz4rqD3TZEZVHju4l1s59cCxVfXDDvNoKTiVkFCszLt_FWdgvQnNA9chv4mnZUKs1QiHqtsZgkcHXHT2jTu3padYXqQ_kfzmeD8WcVMCOAGv0eCIpm8zIekuM?session=0&fife
239,-71.13473,-40.08614,12/6/2022,2022,atropellamiento animales,colision animal vehiculo,animal suelto,animal fallecido,ruta 40 entrada aeropuerto,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/4i16kp5tf6q376a3mg5hekrmhk/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kMOMwjQyVoIs8kj9i2d8Gn8RyFOebIVMrHmPTbgLhzJzjssE7ClGWvceUiaxDge0ZVypUNDE1d7herSo9wAiD9wH5GazKjsKnznqG-GTdbpDiouz4nxAzVoVA2yhfDiCXyLsEL9kg_x26vv3CXE8Zzs4duCY1wrJWvyw38irAJHdAuWlhTbAX8_bYyvrQVtmo?session=0&fife
240,-71.35388,-40.21273,12/6/2022,2022,accidente vehicular,vuelco,desconocidas,materiales,ruta 19 camino chapelco,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/24p6q27m45jq7b6hn5240biqvc/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mp7bUvZoinVf_Otn4W8xFDmRzVVOGNOkWO_Doa66Kq0ZZH9GesxwNPhD4hdWzfeclphfY984brECcGra7R1oeRLbn2WSTdj6EGp7bOKpBt7A2Fk5JwLevnVCX0uX9viqS8efQ2_WAsXEHjRwRXb9nnplPU9kA-Pf_3QoXaHo_giFp1L4muh6iS87cQ-tL4Rbs?session=0&fife
241,-71.35234,-40.15627,19/06/2022,2022,colision vehicular,colision vehiculo motocicleta,desconocidas,persona lesionada,centro,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/88jns55getqouno4ncndh2d6u8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kDJ_nfAlaIFIx-sGigocg0EiTS_CetIHtkyXORblswMwh1NkE3jlh9CZdXO-dHutrrV71FAiT7PVTU2HE2Bb8MY45XuhmoMXh6juMnBAf_XPoelsP-6MJs6BxAXL7nkXL6H0Pw5VSC57A9jhUJkBIpoEQVhn6tmNiLHWY8KKBGEMqeH1ILzopGZnnL7rRvVqo?session=0&fife
242,-71.33359,-40.20182,2/7/2022,2022,accidente vehicular,vuelco,desconocidas,materiales,ruta 19 camino chapelco,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/5h30u9fu9jk3933rgopl8sd4n8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9ngFnzXBJmkL-s-fk_3-GfntJ7Z3entddS5cMFgUEd7Rzh5MqniyJl9K9wlzk4V1f8ma7ovyXBdf-8FQ76fV62Cgn21fUWOX582nAqaWHQq74n_uxbrv4_4rDTd1OHr0boQIG6uGRrvE_s11o-l6ORQkaSz4b88Zs6xOc-AtVAa5qPfTvfkZy3hrAU44V3qVM4?session=0&fife
243,-71.35035,-40.15797,14/05/2022,2022,colision vehicular,colision vehiculos,desconocidas,materiales,centro,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/ug0uu81jbkuqd3bu082djh1e84/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9k413sY4bIL8DRsMqTm_OpTr9nWCvy8DHMSFDLRiSm1ECYWVPCxXf7U8htslnDc01eWC1XInuSd3RWiAFUAmFP_xTEV0Sv2Kw176eCkH4X80mXA55XVN8QXBKpL-K9bg1O1Eh8BCGq7v9vOHg86XDGLm3aC28tj7lxxQuzjFLRs6q2mQLVddzRRgmdkJpbvD-A?session=0&fife
244,-71.4098,-40.09774,14/05/2022,2022,accidente personas,accidente persona,desconocidas,persona lesionada,cerro colorado,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/k5h6ml0h6tdtnndlansiudkfhg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9m6OanajvzGD02yE-z30-f8-FzV51mt8zZIRtizJxnurxIdRH-pSjbcsbnJyW6BqjrgJCx3Oa1lPfpWJEDjK5oZe4i5nA4lYUa3PQjbp-FnswJjmcKmqfW0o9kxAyOpBFKYlJoSaDzQUSdYsards6OFU5il4O463V0nih25OjCNXjXw701UB7bh0-npnGSeoYE?session=0&fife
245,-71.63189,-40.10997,15/05/2022,2022,accidente personas,accidente persona,desconocidas,ninguno,cerro malo,https://doc-0g-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/cta3kpluj4t1pq303nlb75af7k/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mrcz7wCSq0P7Bp35b3EcAkhTPL2pKjn-tcLm3_daAEQSwhvsrURuvQDLGAj0Iyt9SjBfOHwoFcnlq6xhAiobO4P0hEVQAaPP4WildI1R97XcTMjXi7AmIoJPYrEmRXS2r1tg7EU9Geb5t20lSzvr5jgLeX495Qu9Q3EclO8iwJOd1zC_Z7uTKkobThN5A74yE?session=0&fife
246,-71.40139,-40.17297,15/05/2022,2022,accidente personas,persona ahogada,desconocidas,persona fallecida,playa catritre,
247,-71.27478,-40.13334,10/5/2022,2022,colision vehicular,colision vehiculos,desconocidas,materiales,ruta 40 entrada cotesma,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/dpuqttp51447qrski683rv7fps/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nDsPbPSRKrUE9tDAGu9JCfiRs9DHGGTDytx32Po33eNzNeqa2hJNDCSWLIBnSlnekkvzUr5KSGTTikWoxhGnXnvT-4tBWCvtoG-DvO0E7SlnCUcSybb-Zw6b07DP6K7oNSnhvmyoxW6JHNbGiZbyezU1bcH5Q77_7C1LHuzzwOHj8-Sy0njtJd4lFLizmofZA?session=0&fife
248,-71.30629,-40.14711,17/08/2022,2022,eventos naturales,caida de rocas,desconocidas,materiales,ruta 40,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/mkf29f8al752aqsofgott0uhp4/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lqibm7IAbCz0Lm8nWKjR4U23VYQ4DhZnBujhAJ0oI4YhqT4IktyyFoTYLk3xWnKmp90cqNKu3-vs8qLSbVGHZoyZXqB918F5O_CleZqsQMuBfEfLhTshH8P9ibl7XZgAL6oLGXQK71tVu3fv4o9-INED-SjaiYn7-kXrPc0e0BA700ysYvrMlAl4fotMsdiL4?session=0&fife
249,-71.26108,-40.12862,20/08/2022,2022,colision vehicular,choque frontal,desconocidas,materiales,ruta 40,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/vgn053hu18ecoqg2bpvipcmtd8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kz2yUJtZz1VqOtDuxmPya7_Jcs-yB2Bsxeics-k98aihS2rTeQLQoUfRchw4_ntDUHBjvvgFEPyUsdHrEjC7y_rQ8bgNy7VLFYzbWbGYEptIx2OcdUxST3YYwluzsDggLSH9afnJgmJOgiynEcd5I_ifhumR-hnYw5IlGCSN1DMUYKBWtuUVtFAhXnXR9PFso?session=0&fife
250,-71.13705,-40.08756,17/08/2022,2022,accidente vehicular,autovulelco,nieve intensa,materiales,ruta 40,https://doc-0c-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/02ki3e79bq8eln83ci7osobpmc/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mL5QCJXVe_OofF7U7oMBLwlUADpcujzn3fs-ErCynz4uE4AkhjClyFBYFkhC63FMh-dnAJjP-FwOfCwX5KS4B_tDZkD4pFjC17mEt5l9Ghf1roKgCTMq3mMB84eUeKr3rdJaETZAbHo4RzcMD0lbbUpe_am594KWLjmf-_LAlDNAcfHu1R_STqf1oE8adgV9M?session=0&fife
251,-71.13899,-40.08894,15/08/2022,2022,accidente vehicular,autovuelco,desconocidas,materiales,ruta 40,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/cuevcmrn2md1jkckicaa6dou3s/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nD-hEVsNRmC9WE9xVO-yj0FWzxihmC-atibtL6Hrv1z672x9bPs3n4rBEsK5NT9UlQVu6AF137TLkBVcRXp345qhrizF1shaIgrHuv0XWHiELwjkjsWjH854IRBMHJyI6Gsk-OKt9_cGBYyuDgSiyMaPiByr-lPk-i3Rh6DzWS3iGWJfP4-gT1KzW0vPxBYr0?session=0&fife
252,-71.22069,-40.13741,15/08/2022,2022,accidente personas,intoxicacion por monoxido,desconocidas,personas lesioanadas,120 viviendas,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/dv6b3cem5ukpbv30s4p10p59k4/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lLuWrX39E5Lbq9g7sZv6ZeniztoemMKtEaSsii33zcO7PlJkdO94AIXE0GAnqCOpPFEMdn_Ote6HMSmp1HGT7IXagNlanK_lNz9DbQUI99zpXLIVhnyni_8PAu6rPAZcflwnsWvNT_e7ncDW_42TeujtwJYPA4yhHFdHT17fozCtwVLPEn9XqNYDtmqHGDChY?session=0&fife
253,-71.19534,-40.12733,15/07/2022,2022,accidente vehicular,despiste,desconocidas,materiales,ruta 40,https://doc-0c-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/v8talnrdlb6u9td3gf3ok8mfss/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nRaLOcKxEdDOfSBsph8gCYrU_0HLk5-oTGk6oWCOMapRAVF5aTrEIjccvui3_C7Pkg0Uh1-DIrhCiu7ID7DyRGw5qan7QZyqOiza9LCcOifNND1LLtyGajeQ8Vi7C5j9Ws7A49jYgkHgBqbsLgLw916PmAN6L5dbQFlC90n6J4Qk7VjLKHlv4cpZ71d-JHyTc?session=0&fife
254,-71.14336,-40.09166,15/08/2022,2022,accidente vehicular,despiste,desconocidas,ninguno,ruta 40,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/6hhsunl1sjd48u8a85jat4qjq0/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nJy4dQvN5kT1TRLaODVi1_jOSV0c3eRee2nh9K3in8tvUGkenHv2kBlPC8ndoEAPnc7DBkCIEgJFzmy0M0p8tfIzHlm-9EBqZ8UMH7PUzf4l5ORwVOvZjd0vEG0_642zqbf8RMyeITQaRVUqTRG-T1fe-w8wqdN1oM11OWnL-bYTm8N7jaAvx10gSY5QY4MTI?session=0&fife
255,-71.64974,-40.5324,15/08/2022,2022,accidente vehicular,autovuelco,desconocidas,materiales,ruta 40,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/m2jaq6co6ujsbb4b0gs0oat3lg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kE-yCcCrtQbox9UiDeQoSoX5CLTqbXjbEXo5xqiAhdSZNTqMv3me808E1LJLmpnwuth63ZgH-qkpqEc2pBsxQA0OGjQBcA-TO8NITAN0gkGhDh7zxm-nfuq1Fvo3aMLT5-tG1qY2N9bSU9OgIAkEN38vg61Swb7Z0N8Zbc2PUtwgFjxfikUBLuVg9UqohcuqM?session=0&fife
256,-71.34045,-40.15637,12/8/2022,2022,incendio viviendas,incendio viviendas,desconocidas,materiales,barrio cantera,https://doc-0c-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/88bojd5uc0omqh7v273qoqiu40/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9n3E7KPLvdWhpmTII19axwA2XuJqKc6oHDNFnopiSoI38eJLCIUSh8SkGAnekRq5KzfVNdADKGzRuw-2M46XH3j8C45UvmbYgutT1nGOQv9dLd8g9hlE4agKOW_t2Ok8QAPw27dPx120g4Ax0Rn4TCPgKWgpJ2mAdlj4Lku8U2PBl0CjqGFYGkrOuOhH4wb91c?session=0&fife
257,-71.35888,-40.16192,8/8/2022,2022,accidente animales,caida de caballo al agua,desconocidas,desconocidos,lago lacar,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/7b6cdg103d1d11mc1d9a2rjun8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nrYWN_ElcG5Ofw5d_mWlJYkBhlZBO1BS8g6h5dmymSciaI6cps_lyxRXEg8eeTcAge1Fg_iCsmYx4hIH1_tNhf1SuLV2-l6Of-n4VX43WGScLK8nEawFmHEDbnyyjeWg-Yyd6OP1qw6wXNfTPNyQLxZDDBsUmxDkvzGl668YiYZz6SZYHz5fXLDvKZyRnL9ds?session=0&fife
258,-71.31383,-40.10864,4/8/2022,2022,incendio viviendas,incendio viviendas,desconocidas,materiales,kaleuche,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/8kp5qpnidifl6n6eeb6a3om808/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nkPXF-bVRD096B8wxpQ8Mb-fLYZB72ccwgalaKndWYjx47uJk-BIKDOHQh1DPxOL5_ARurNGueYwIoG8EmFNdaZVjqtmAQq8PAJ1aDnpye3toL7pk2KBm0VfQNvj9hwt4ZOTW7WHT4nAXhNR7Tssisbi4jmuPqm5mv32wz5FhcdolKnkpPBmNwmmphq4qpwmY?session=0&fife
259,-71.24025,-40.12529,4/8/2022,2022,accidente vehicular,autovuelco,desconocidas,materiales,subida chacra 30,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/h9rgg6u6rnnto0n144bluvahho/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kyO2k45NHTRgLZ_bGc-LZTDUTDF3zuw_LnntknKU0citOauDEW2-D20Wc4PEJzuPbfb8iHStdjALCDqMX08xv90roaAR9RF9_vJsspg-Rcd3nY11Puz5l9NpEmM2n1D1u9bmOi0h6kN6thKvgECnmntC0JAUDDtGmW0dFZ2acXl_ngIrEcAQj23QwUbS4K4kk?session=0&fife
